"term","label"
"http://purl.obolibrary.org/obo/HP_0000532","Abnormal chorioretinal morphology"
"http://purl.obolibrary.org/obo/HP_0000533","Chorioretinal atrophy"
"http://purl.obolibrary.org/obo/HP_0000534","Abnormal eyebrow morphology"
"http://purl.obolibrary.org/obo/HP_0000537","Epicanthus inversus"
"http://purl.obolibrary.org/obo/HP_0000538","Pseudopapilledema"
"http://purl.obolibrary.org/obo/HP_0000539","Abnormality of refraction"
"http://purl.obolibrary.org/obo/HP_0000540","Hypermetropia"
"http://purl.obolibrary.org/obo/HP_0000541","Retinal detachment"
"http://purl.obolibrary.org/obo/HP_0000542","Impaired ocular adduction"
"http://purl.obolibrary.org/obo/HP_0000543","Optic disc pallor"
"http://purl.obolibrary.org/obo/HP_0000544","External ophthalmoplegia"
"http://purl.obolibrary.org/obo/HP_0000545","Myopia"
"http://purl.obolibrary.org/obo/HP_0000546","Retinal degeneration"
"http://purl.obolibrary.org/obo/HP_0000548","Cone/cone-rod dystrophy"
"http://purl.obolibrary.org/obo/HP_0000549","Abnormal conjugate eye movement"
"http://purl.obolibrary.org/obo/HP_0000550","Undetectable electroretinogram"
"http://purl.obolibrary.org/obo/HP_0000551","Color vision defect"
"http://purl.obolibrary.org/obo/HP_0000552","Tritanomaly"
"http://purl.obolibrary.org/obo/HP_0000553","Abnormal uvea morphology"
"http://purl.obolibrary.org/obo/HP_0000554","Uveitis"
"http://purl.obolibrary.org/obo/HP_0000555","Leukocoria"
"http://purl.obolibrary.org/obo/HP_0000556","Retinal dystrophy"
"http://purl.obolibrary.org/obo/HP_0000557","Buphthalmos"
"http://purl.obolibrary.org/obo/HP_0000558","Rieger anomaly"
"http://purl.obolibrary.org/obo/HP_0000559","Corneal scarring"
"http://purl.obolibrary.org/obo/HP_0000561","Absent eyelashes"
"http://purl.obolibrary.org/obo/HP_0000563","Keratoconus"
"http://purl.obolibrary.org/obo/HP_0000564","Lacrimal duct atresia"
"http://purl.obolibrary.org/obo/HP_0000565","Esotropia"
"http://purl.obolibrary.org/obo/HP_0000567","Chorioretinal coloboma"
"http://purl.obolibrary.org/obo/HP_0000568","Microphthalmia"
"http://purl.obolibrary.org/obo/HP_0000570","Abnormal saccadic eye movements"
"http://purl.obolibrary.org/obo/HP_0000571","Hypometric saccades"
"http://purl.obolibrary.org/obo/HP_0000572","Visual loss"
"http://purl.obolibrary.org/obo/HP_0000573","Retinal hemorrhage"
"http://purl.obolibrary.org/obo/HP_0000574","Thick eyebrow"
"http://purl.obolibrary.org/obo/HP_0000575","Scotoma"
"http://purl.obolibrary.org/obo/HP_0000576","Centrocecal scotoma"
"http://purl.obolibrary.org/obo/HP_0000577","Exotropia"
"http://purl.obolibrary.org/obo/HP_0000579","Nasolacrimal duct obstruction"
"http://purl.obolibrary.org/obo/HP_0000580","Pigmentary retinopathy"
"http://purl.obolibrary.org/obo/HP_0000581","Blepharophimosis"
"http://purl.obolibrary.org/obo/HP_0000582","Upslanted palpebral fissure"
"http://purl.obolibrary.org/obo/HP_0000584","Punctate corneal epithelial erosions"
"http://purl.obolibrary.org/obo/HP_0000585","Band keratopathy"
"http://purl.obolibrary.org/obo/HP_0000586","Shallow orbits"
"http://purl.obolibrary.org/obo/HP_0000587","Abnormal optic nerve morphology"
"http://purl.obolibrary.org/obo/HP_0000588","Optic disc coloboma"
"http://purl.obolibrary.org/obo/HP_0000589","Coloboma"
"http://purl.obolibrary.org/obo/HP_0000590","Progressive external ophthalmoplegia"
"http://purl.obolibrary.org/obo/HP_0000591","Abnormal sclera morphology"
"http://purl.obolibrary.org/obo/HP_0000592","Blue sclerae"
"http://purl.obolibrary.org/obo/HP_0000593","Abnormal anterior chamber morphology"
"http://purl.obolibrary.org/obo/HP_0000594","Shallow anterior chamber"
"http://purl.obolibrary.org/obo/HP_0000597","Ophthalmoparesis"
"http://purl.obolibrary.org/obo/HP_0000598","Abnormality of the ear"
"http://purl.obolibrary.org/obo/HP_0000599","Abnormality of the frontal hairline"
"http://purl.obolibrary.org/obo/HP_0000600","Abnormality of the pharynx"
"http://purl.obolibrary.org/obo/HP_0000601","Hypotelorism"
"http://purl.obolibrary.org/obo/HP_0000602","Ophthalmoplegia"
"http://purl.obolibrary.org/obo/HP_0000603","Central scotoma"
"http://purl.obolibrary.org/obo/HP_0000605","Supranuclear gaze palsy"
"http://purl.obolibrary.org/obo/HP_0000606","Abnormality of the periorbital region"
"http://purl.obolibrary.org/obo/HP_0000607","Periorbital wrinkles"
"http://purl.obolibrary.org/obo/HP_0000608","Macular degeneration"
"http://purl.obolibrary.org/obo/HP_0000609","Optic nerve hypoplasia"
"http://purl.obolibrary.org/obo/HP_0000610","Abnormal choroid morphology"
"http://purl.obolibrary.org/obo/HP_0000612","Iris coloboma"
"http://purl.obolibrary.org/obo/HP_0000613","Photophobia"
"http://purl.obolibrary.org/obo/HP_0000614","Abnormal nasolacrimal system morphology"
"http://purl.obolibrary.org/obo/HP_0000615","Abnormal pupil morphology"
"http://purl.obolibrary.org/obo/HP_0000616","Miosis"
"http://purl.obolibrary.org/obo/HP_0000617","Abnormality of ocular smooth pursuit"
"http://purl.obolibrary.org/obo/HP_0000618","Blindness"
"http://purl.obolibrary.org/obo/HP_0000619","Impaired convergence"
"http://purl.obolibrary.org/obo/HP_0000620","Dacryocystitis"
"http://purl.obolibrary.org/obo/HP_0000621","Entropion"
"http://purl.obolibrary.org/obo/HP_0000622","Blurred vision"
"http://purl.obolibrary.org/obo/HP_0000623","Supranuclear ophthalmoplegia"
"http://purl.obolibrary.org/obo/HP_0000625","Eyelid coloboma"
"http://purl.obolibrary.org/obo/HP_0000627","Posterior embryotoxon"
"http://purl.obolibrary.org/obo/HP_0000629","Periorbital fullness"
"http://purl.obolibrary.org/obo/HP_0000630","Abnormal retinal artery morphology"
"http://purl.obolibrary.org/obo/HP_0000631","Retinal arterial tortuosity"
"http://purl.obolibrary.org/obo/HP_0000632","Lacrimation abnormality"
"http://purl.obolibrary.org/obo/HP_0000633","Decreased lacrimation"
"http://purl.obolibrary.org/obo/HP_0000634","Impaired ocular abduction"
"http://purl.obolibrary.org/obo/HP_0000635","Blue irides"
"http://purl.obolibrary.org/obo/HP_0000636","Upper eyelid coloboma"
"http://purl.obolibrary.org/obo/HP_0000637","Long palpebral fissure"
"http://purl.obolibrary.org/obo/HP_0000639","Nystagmus"
"http://purl.obolibrary.org/obo/HP_0000640","Gaze-evoked nystagmus"
"http://purl.obolibrary.org/obo/HP_0000641","Dysmetric saccades"
"http://purl.obolibrary.org/obo/HP_0000642","Red-green dyschromatopsia"
"http://purl.obolibrary.org/obo/HP_0000643","Blepharospasm"
"http://purl.obolibrary.org/obo/HP_0000646","Amblyopia"
"http://purl.obolibrary.org/obo/HP_0000647","Sclerocornea"
"http://purl.obolibrary.org/obo/HP_0000648","Optic atrophy"
"http://purl.obolibrary.org/obo/HP_0000649","Abnormality of visual evoked potentials"
"http://purl.obolibrary.org/obo/HP_0000650","Abnormal amplitude of pattern reversal visual evoked potentials"
"http://purl.obolibrary.org/obo/HP_0000651","Diplopia"
"http://purl.obolibrary.org/obo/HP_0000652","Lower eyelid coloboma"
"http://purl.obolibrary.org/obo/HP_0000653","Sparse eyelashes"
"http://purl.obolibrary.org/obo/HP_0000654","Decreased light- and dark-adapted electroretinogram amplitude"
"http://purl.obolibrary.org/obo/HP_0000656","Ectropion"
"http://purl.obolibrary.org/obo/HP_0000657","Oculomotor apraxia"
"http://purl.obolibrary.org/obo/HP_0000658","Eyelid apraxia"
"http://purl.obolibrary.org/obo/HP_0000659","Peters anomaly"
"http://purl.obolibrary.org/obo/HP_0000660","Lipemia retinalis"
"http://purl.obolibrary.org/obo/HP_0000661","Palpebral fissure narrowing on adduction"
"http://purl.obolibrary.org/obo/HP_0000662","Nyctalopia"
"http://purl.obolibrary.org/obo/HP_0000664","Synophrys"
"http://purl.obolibrary.org/obo/HP_0000666","Horizontal nystagmus"
"http://purl.obolibrary.org/obo/HP_0000667","Phthisis bulbi"
"http://purl.obolibrary.org/obo/HP_0000668","Hypodontia"
"http://purl.obolibrary.org/obo/HP_0000670","Carious teeth"
"http://purl.obolibrary.org/obo/HP_0000674","Anodontia"
"http://purl.obolibrary.org/obo/HP_0000675","Macrodontia of permanent maxillary central incisor"
"http://purl.obolibrary.org/obo/HP_0000676","Abnormality of the incisor"
"http://purl.obolibrary.org/obo/HP_0000677","Oligodontia"
"http://purl.obolibrary.org/obo/HP_0000678","Dental crowding"
"http://purl.obolibrary.org/obo/HP_0000679","Taurodontia"
"http://purl.obolibrary.org/obo/HP_0000680","Delayed eruption of primary teeth"
"http://purl.obolibrary.org/obo/HP_0000682","Abnormal dental enamel morphology"
"http://purl.obolibrary.org/obo/HP_0000683","Grayish enamel"
"http://purl.obolibrary.org/obo/HP_0000684","Delayed eruption of teeth"
"http://purl.obolibrary.org/obo/HP_0000685","Hypoplasia of teeth"
"http://purl.obolibrary.org/obo/HP_0000687","Widely spaced teeth"
"http://purl.obolibrary.org/obo/HP_0000689","Dental malocclusion"
"http://purl.obolibrary.org/obo/HP_0000690","Agenesis of maxillary lateral incisor"
"http://purl.obolibrary.org/obo/HP_0000691","Microdontia"
"http://purl.obolibrary.org/obo/HP_0000692","Tooth malposition"
"http://purl.obolibrary.org/obo/HP_0000694","Odontodysplasia"
"http://purl.obolibrary.org/obo/HP_0000695","Natal tooth"
"http://purl.obolibrary.org/obo/HP_0000696","Delayed eruption of permanent teeth"
"http://purl.obolibrary.org/obo/HP_0000698","Conical tooth"
"http://purl.obolibrary.org/obo/HP_0000699","Diastema"
"http://purl.obolibrary.org/obo/HP_0000700","Periapical bone loss"
"http://purl.obolibrary.org/obo/HP_0000703","Dentinogenesis imperfecta"
"http://purl.obolibrary.org/obo/HP_0000704","Periodontitis"
"http://purl.obolibrary.org/obo/HP_0000705","Amelogenesis imperfecta"
"http://purl.obolibrary.org/obo/HP_0000706","Eruption failure"
"http://purl.obolibrary.org/obo/HP_0000707","Abnormality of the nervous system"
"http://purl.obolibrary.org/obo/HP_0000708","Atypical behavior"
"http://purl.obolibrary.org/obo/HP_0000709","Psychosis"
"http://purl.obolibrary.org/obo/HP_0000710","Hyperorality"
"http://purl.obolibrary.org/obo/HP_0000711","Restlessness"
"http://purl.obolibrary.org/obo/HP_0000712","Emotional lability"
"http://purl.obolibrary.org/obo/HP_0000713","Agitation"
"http://purl.obolibrary.org/obo/HP_0000716","Depression"
"http://purl.obolibrary.org/obo/HP_0000717","Autism"
"http://purl.obolibrary.org/obo/HP_0000718","Aggressive behavior"
"http://purl.obolibrary.org/obo/HP_0000719","Inappropriate behavior"
"http://purl.obolibrary.org/obo/HP_0000721","Lack of spontaneous play"
"http://purl.obolibrary.org/obo/HP_0000722","Compulsive behaviors"
"http://purl.obolibrary.org/obo/HP_0000723","Restrictive behavior"
"http://purl.obolibrary.org/obo/HP_0000725","Psychotic episodes"
"http://purl.obolibrary.org/obo/HP_0000726","Dementia"
"http://purl.obolibrary.org/obo/HP_0000727","Frontal lobe dementia"
"http://purl.obolibrary.org/obo/HP_0000728","Impaired ability to form peer relationships"
"http://purl.obolibrary.org/obo/HP_0000729","Autistic behavior"
"http://purl.obolibrary.org/obo/HP_0000732","Inflexible adherence to routines"
"http://purl.obolibrary.org/obo/HP_0000733","Motor stereotypy"
"http://purl.obolibrary.org/obo/HP_0000734","Disinhibition"
"http://purl.obolibrary.org/obo/HP_0000736","Short attention span"
"http://purl.obolibrary.org/obo/HP_0000737","Irritability"
"http://purl.obolibrary.org/obo/HP_0000738","Hallucinations"
"http://purl.obolibrary.org/obo/HP_0000739","Anxiety"
"http://purl.obolibrary.org/obo/HP_0000740","Episodic paroxysmal anxiety"
"http://purl.obolibrary.org/obo/HP_0000741","Apathy"
"http://purl.obolibrary.org/obo/HP_0000742","Self-mutilation"
"http://purl.obolibrary.org/obo/HP_0000743","Frontal release signs"
"http://purl.obolibrary.org/obo/HP_0000744","Low frustration tolerance"
"http://purl.obolibrary.org/obo/HP_0000745","Abnormal diminished volition"
"http://purl.obolibrary.org/obo/HP_0000746","Delusion"
"http://purl.obolibrary.org/obo/HP_0000748","Inappropriate laughter"
"http://purl.obolibrary.org/obo/HP_0000749","Paroxysmal bursts of laughter"
"http://purl.obolibrary.org/obo/HP_0000750","Delayed speech and language development"
"http://purl.obolibrary.org/obo/HP_0000751","Personality changes"
"http://purl.obolibrary.org/obo/HP_0000752","Hyperactivity"
"http://purl.obolibrary.org/obo/HP_0000753","Autism with high cognitive abilities"
"http://purl.obolibrary.org/obo/HP_0000756","Agoraphobia"
"http://purl.obolibrary.org/obo/HP_0000757","Lack of insight"
"http://purl.obolibrary.org/obo/HP_0000758","Abnormal nonverbal communicative behavior"
"http://purl.obolibrary.org/obo/HP_0000759","Abnormal peripheral nervous system morphology"
"http://purl.obolibrary.org/obo/HP_0000762","Decreased nerve conduction velocity"
"http://purl.obolibrary.org/obo/HP_0000763","Sensory neuropathy"
"http://purl.obolibrary.org/obo/HP_0000764","Peripheral axonal degeneration"
"http://purl.obolibrary.org/obo/HP_0000765","Abnormal thorax morphology"
"http://purl.obolibrary.org/obo/HP_0000766","Abnormal sternum morphology"
"http://purl.obolibrary.org/obo/HP_0000767","Pectus excavatum"
"http://purl.obolibrary.org/obo/HP_0000768","Pectus carinatum"
"http://purl.obolibrary.org/obo/HP_0000769","Abnormality of the breast"
"http://purl.obolibrary.org/obo/HP_0000771","Gynecomastia"
"http://purl.obolibrary.org/obo/HP_0000772","Abnormal rib morphology"
"http://purl.obolibrary.org/obo/HP_0000773","Short ribs"
"http://purl.obolibrary.org/obo/HP_0000774","Narrow chest"
"http://purl.obolibrary.org/obo/HP_0000775","Abnormality of the diaphragm"
"http://purl.obolibrary.org/obo/HP_0000776","Congenital diaphragmatic hernia"
"http://purl.obolibrary.org/obo/HP_0000777","Abnormal thymus morphology"
"http://purl.obolibrary.org/obo/HP_0000778","Hypoplasia of the thymus"
"http://purl.obolibrary.org/obo/HP_0000782","Abnormal scapula morphology"
"http://purl.obolibrary.org/obo/HP_0000786","Primary amenorrhea"
"http://purl.obolibrary.org/obo/HP_0000787","Nephrolithiasis"
"http://purl.obolibrary.org/obo/HP_0000789","Infertility"
"http://purl.obolibrary.org/obo/HP_0000790","Hematuria"
"http://purl.obolibrary.org/obo/HP_0000791","Uric acid nephrolithiasis"
"http://purl.obolibrary.org/obo/HP_0000793","Membranoproliferative glomerulonephritis"
"http://purl.obolibrary.org/obo/HP_0000794","IgA deposition in the glomerulus"
"http://purl.obolibrary.org/obo/HP_0000795","Abnormality of the urethra"
"http://purl.obolibrary.org/obo/HP_0000796","Urethral obstruction"
"http://purl.obolibrary.org/obo/HP_0000798","Oligozoospermia"
"http://purl.obolibrary.org/obo/HP_0000799","Renal steatosis"
"http://purl.obolibrary.org/obo/HP_0000800","Cystic renal dysplasia"
"http://purl.obolibrary.org/obo/HP_0000802","Impotence"
"http://purl.obolibrary.org/obo/HP_0000803","Renal cortical cysts"
"http://purl.obolibrary.org/obo/HP_0000804","Xanthine nephrolithiasis"
"http://purl.obolibrary.org/obo/HP_0000805","Enuresis"
"http://purl.obolibrary.org/obo/HP_0000807","Glandular hypospadias"
"http://purl.obolibrary.org/obo/HP_0000808","Penoscrotal hypospadias"
"http://purl.obolibrary.org/obo/HP_0000809","Urinary tract atresia"
"http://purl.obolibrary.org/obo/HP_0000811","Abnormal external genitalia"
"http://purl.obolibrary.org/obo/HP_0000812","Abnormal internal genitalia"
"http://purl.obolibrary.org/obo/HP_0000813","Bicornuate uterus"
"http://purl.obolibrary.org/obo/HP_0000815","Hypergonadotropic hypogonadism"
"http://purl.obolibrary.org/obo/HP_0000816","Abnormality of Krebs cycle metabolism"
"http://purl.obolibrary.org/obo/HP_0000817","Reduced eye contact"
"http://purl.obolibrary.org/obo/HP_0000818","Abnormality of the endocrine system"
"http://purl.obolibrary.org/obo/HP_0000819","Diabetes mellitus"
"http://purl.obolibrary.org/obo/HP_0000820","Abnormality of the thyroid gland"
"http://purl.obolibrary.org/obo/HP_0000821","Hypothyroidism"
"http://purl.obolibrary.org/obo/HP_0000822","Hypertension"
"http://purl.obolibrary.org/obo/HP_0000823","Delayed puberty"
"http://purl.obolibrary.org/obo/HP_0000824","Decreased response to growth hormone stimulation test"
"http://purl.obolibrary.org/obo/HP_0000825","Hyperinsulinemic hypoglycemia"
"http://purl.obolibrary.org/obo/HP_0000826","Precocious puberty"
"http://purl.obolibrary.org/obo/HP_0000828","Abnormality of the parathyroid gland"
"http://purl.obolibrary.org/obo/HP_0000829","Hypoparathyroidism"
"http://purl.obolibrary.org/obo/HP_0000830","Anterior hypopituitarism"
"http://purl.obolibrary.org/obo/HP_0000831","Insulin-resistant diabetes mellitus"
"http://purl.obolibrary.org/obo/HP_0000832","Primary hypothyroidism"
"http://purl.obolibrary.org/obo/HP_0000834","Abnormality of the adrenal glands"
"http://purl.obolibrary.org/obo/HP_0000835","Adrenal hypoplasia"
"http://purl.obolibrary.org/obo/HP_0000836","Hyperthyroidism"
"http://purl.obolibrary.org/obo/HP_0000837","Increased circulating gonadotropin level"
"http://purl.obolibrary.org/obo/HP_0000839","Pituitary dwarfism"
"http://purl.obolibrary.org/obo/HP_0000840","Adrenogenital syndrome"
"http://purl.obolibrary.org/obo/HP_0000841","Hyperactive renin-angiotensin system"
"http://purl.obolibrary.org/obo/HP_0000842","Hyperinsulinemia"
"http://purl.obolibrary.org/obo/HP_0000843","Hyperparathyroidism"
"http://purl.obolibrary.org/obo/HP_0000845","Elevated circulating growth hormone concentration"
"http://purl.obolibrary.org/obo/HP_0000846","Adrenal insufficiency"
"http://purl.obolibrary.org/obo/HP_0000847","Abnormality of renin-angiotensin system"
"http://purl.obolibrary.org/obo/HP_0000848","Increased circulating renin concentration"
"http://purl.obolibrary.org/obo/HP_0000849","Adrenocortical abnormality"
"http://purl.obolibrary.org/obo/HP_0000851","Congenital hypothyroidism"
"http://purl.obolibrary.org/obo/HP_0000852","Pseudohypoparathyroidism"
"http://purl.obolibrary.org/obo/HP_0000853","Goiter"
"http://purl.obolibrary.org/obo/HP_0000854","Thyroid adenoma"
"http://purl.obolibrary.org/obo/HP_0000855","Insulin resistance"
"http://purl.obolibrary.org/obo/HP_0000857","Neonatal insulin-dependent diabetes mellitus"
"http://purl.obolibrary.org/obo/HP_0000858","Irregular menstruation"
"http://purl.obolibrary.org/obo/HP_0000859","Increased circulating aldosterone concentration"
"http://purl.obolibrary.org/obo/HP_0000860","Parathyroid hypoplasia"
"http://purl.obolibrary.org/obo/HP_0000863","Central diabetes insipidus"
