Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12,Path Node 13
http://purl.obolibrary.org/obo/HP_3000007,Abnormality of mentalis muscle,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000306,http://purl.obolibrary.org/obo/HP_3000007,,,,,,,,
http://purl.obolibrary.org/obo/HP_3000029,Abnormality of depressor labii inferioris,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000306,http://purl.obolibrary.org/obo/HP_3000029,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004426,Abnormal cheek morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000309,http://purl.obolibrary.org/obo/HP_0004426,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010668,Abnormal zygomatic bone morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000309,http://purl.obolibrary.org/obo/HP_0010668,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011800,Midface retrusion,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000309,http://purl.obolibrary.org/obo/HP_0011800,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012371,Hyperplasia of midface,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000309,http://purl.obolibrary.org/obo/HP_0012371,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001144,Orbital cyst,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0001144,,,,,,,,
http://purl.obolibrary.org/obo/HP_0030670,Hamartoma of the orbital region,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0030670,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032039,Abnormality of the ocular adnexa,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,,,,,,,,
http://purl.obolibrary.org/obo/HP_6000614,Orbital inflammation,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_6000614,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000421,Epistaxis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0000421,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001739,Abnormal nasopharynx morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0001739,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0001742,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004408,Abnormality of the sense of smell,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0004408,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005105,Abnormal nasal morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0005105,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005289,Abnormal nasolabial region morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0005289,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012384,Rhinitis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0012384,,,,,,,,
http://purl.obolibrary.org/obo/HP_3000009,Abnormality of nasalis muscle,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_3000009,,,,,,,,
http://purl.obolibrary.org/obo/HP_3000014,Abnormality of procerus muscle,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_3000014,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000607,Periorbital wrinkles,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0000607,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000629,Periorbital fullness,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0000629,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001106,Periorbital hyperpigmentation,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0001106,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011232,Infra-orbital fold,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0011232,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011336,Bitemporal forceps marks,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0011336,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025386,Bitemporal hollowing,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0025386,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025552,Periorbital purpura,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0025552,,,,,,,,
http://purl.obolibrary.org/obo/HP_0025553,Periorbital ecchymosis with tarsal plate sparing,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0025553,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100538,Abnormality of the supraorbital ridges,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0100538,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100539,Periorbital edema,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0100539,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100876,Infra-orbital crease,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000606,http://purl.obolibrary.org/obo/HP_0100876,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000274,Small face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000274,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000280,Coarse facial features,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000280,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000295,Doll-like facies,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000295,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000300,Oval face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000300,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000311,Round face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000311,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000320,Bird-like facies,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000320,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000321,Square face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000321,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000324,Facial asymmetry,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000324,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000325,Triangular face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0000325,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004428,Elfin facies,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0004428,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005461,Craniofacial disproportion,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0005461,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011334,Facial shape deformation,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0011334,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012368,Flat face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0012368,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100729,Large face,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0100729,,,,,,,,
http://purl.obolibrary.org/obo/HP_0500011,Moon facies,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0001999,http://purl.obolibrary.org/obo/HP_0500011,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031571,Paramedian facial cleft,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0002006,http://purl.obolibrary.org/obo/HP_0031571,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031574,Orbital cleft,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0002006,http://purl.obolibrary.org/obo/HP_0031574,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100629,Midline facial cleft,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0002006,http://purl.obolibrary.org/obo/HP_0100629,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100731,Transverse facial cleft,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0002006,http://purl.obolibrary.org/obo/HP_0100731,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005321,Mandibulofacial dysostosis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0004439,http://purl.obolibrary.org/obo/HP_0005321,,,,,,,,
http://purl.obolibrary.org/obo/HP_0008497,Congenital craniofacial dysostosis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0004439,http://purl.obolibrary.org/obo/HP_0008497,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005465,Facial hyperostosis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0004493,http://purl.obolibrary.org/obo/HP_0005465,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004673,Decreased facial expression,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0005346,http://purl.obolibrary.org/obo/HP_0004673,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005324,Disturbance of facial expression,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0005346,http://purl.obolibrary.org/obo/HP_0005324,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000282,Facial edema,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000282,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000291,Abnormality of facial adipose tissue,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000291,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000301,Abnormality of facial musculature,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000301,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000329,Facial hemangioma,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000329,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009720,Adenoma sebaceum,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0009720,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040167,Facial papilloma,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0040167,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100837,Atrophodermia vermiculata,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0100837,,,,,,,,
http://purl.obolibrary.org/obo/HP_3000008,Abnormality of mylohyoid muscle,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0410013,http://purl.obolibrary.org/obo/HP_3000008,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011328,Abnormal fontanelle morphology,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000235,http://purl.obolibrary.org/obo/HP_0011328,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011329,Abnormality of cranial sutures,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000235,http://purl.obolibrary.org/obo/HP_0011329,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040194,Increased head circumference,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000240,http://purl.obolibrary.org/obo/HP_0040194,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040195,Decreased head circumference,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000240,http://purl.obolibrary.org/obo/HP_0040195,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000265,Mastoiditis,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000264,http://purl.obolibrary.org/obo/HP_0000265,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005906,Delayed pneumatization of the mastoid process,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000264,http://purl.obolibrary.org/obo/HP_0005906,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010724,Advanced pneumatization of the mastoid process,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000264,http://purl.obolibrary.org/obo/HP_0010724,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012761,Absent mastoid,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0000264,http://purl.obolibrary.org/obo/HP_0012761,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002681,Deformed sella turcica,4,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000929,http://purl.obolibrary.org/obo/HP_0002679,http://purl.obolibrary.org/obo/HP_0002681,,,,,,,,
